"InventoryID,HospitalID,HospitalName,ProductID,ProductName,Category,WarehouseZone,StorageCondition,BatchNumber,ManufacturingDate,ExpiryDate,CurrentStock,MinStock,MaxStock"
"INV00368,H004,Toukh Central Hospital,MED068,Mannitol,IV Fluids,C,Room Temperature,B671107,2024-10-26,2026-10-26,9904,800,3640"
"INV00369,H004,Toukh Central Hospital,MED069,Albumin,IV Fluids,B,Room Temperature,B553105,2024-10-28,2026-10-28,9961,800,2645"
"INV00370,H004,Toukh Central Hospital,MED070,Plasma Expander,IV Fluids,A,Room Temperature,B159182,2024-04-16,2026-04-16,9694,800,2218"
"INV00371,H004,Toukh Central Hospital,MED071,Adrenaline,Emergency,A,Room Temperature,B923346,2024-07-21,2026-07-21,2546,150,1587"
"INV00372,H004,Toukh Central Hospital,MED072,Atropine,Emergency,C,Room Temperature,B540097,2024-10-01,2026-10-01,1904,150,1329"
"INV00373,H004,Toukh Central Hospital,MED073,Dopamine,Emergency,B,Room Temperature,B848013,2024-02-21,2026-02-21,2087,150,1328"
"INV00374,H004,Toukh Central Hospital,MED074,Dobutamine,Emergency,C,Room Temperature,B221999,2024-05-15,2026-05-15,2510,150,1145"
"INV00375,H004,Toukh Central Hospital,MED075,Nitroglycerin,Emergency,C,Room Temperature,B855801,2024-03-17,2026-03-17,2095,150,846"
"INV00376,H004,Toukh Central Hospital,MED076,Amiodarone,Emergency,A,Room Temperature,B279785,2024-04-17,2026-04-17,2053,150,1322"
"INV00377,H004,Toukh Central Hospital,MED077,Lidocaine,Emergency,A,Room Temperature,B934800,2024-11-07,2026-11-07,2724,150,1728"
"INV00378,H004,Toukh Central Hospital,MED078,Calcium Gluconate,Emergency,C,Room Temperature,B732259,2024-03-24,2026-03-24,2105,150,1026"
"INV00379,H004,Toukh Central Hospital,MED079,Magnesium Sulfate,Emergency,A,Room Temperature,B506889,2024-06-21,2026-06-21,1976,150,1215"
"INV00380,H004,Toukh Central Hospital,MED080,Naloxone,Emergency,A,Room Temperature,B265140,2024-04-27,2026-04-27,2668,150,1735"
"INV00381,H004,Toukh Central Hospital,MED081,Omeprazole,Gastrointestinal,A,Room Temperature,B700441,2024-01-10,2027-01-10,4001,400,1993"
"INV00382,H004,Toukh Central Hospital,MED082,Pantoprazole,Gastrointestinal,C,Room Temperature,B134084,2024-12-12,2027-12-12,4657,400,1872"
"INV00383,H004,Toukh Central Hospital,MED083,Esomeprazole,Gastrointestinal,A,Room Temperature,B262982,2024-02-29,2027-02-28,4740,400,2151"
"INV00384,H004,Toukh Central Hospital,MED084,Famotidine,Gastrointestinal,C,Room Temperature,B751844,2024-08-29,2027-08-29,4317,400,2010"
"INV00385,H004,Toukh Central Hospital,MED085,Domperidone,Gastrointestinal,A,Room Temperature,B966964,2024-04-28,2027-04-28,4742,400,2356"
"INV00386,H004,Toukh Central Hospital,MED086,Ondansetron,Gastrointestinal,B,Room Temperature,B191658,2024-06-08,2027-06-08,5017,400,2408"
"INV00387,H004,Toukh Central Hospital,MED087,Lactulose,Gastrointestinal,A,Room Temperature,B642015,2024-09-14,2027-09-14,4588,400,1929"
"INV00388,H004,Toukh Central Hospital,MED088,ORS,Gastrointestinal,C,Room Temperature,B394054,2024-05-04,2027-05-04,4856,400,1922"
"INV00389,H004,Toukh Central Hospital,MED089,Loperamide,Gastrointestinal,A,Room Temperature,B924899,2024-01-19,2027-01-19,4824,400,1962"
"INV00390,H004,Toukh Central Hospital,MED090,Hyoscine,Gastrointestinal,C,Room Temperature,B416397,2024-04-18,2027-04-18,4923,400,1402"
"INV00391,H004,Toukh Central Hospital,MED091,Hepatitis B Vaccine,Vaccines,Cold Room,Cold Chain,B655655,2024-03-13,2025-03-13,2533,150,1471"
"INV00392,H004,Toukh Central Hospital,MED092,BCG Vaccine,Vaccines,Cold Room,Cold Chain,B216492,2024-07-14,2025-07-14,2786,150,1933"
"INV00393,H004,Toukh Central Hospital,MED093,MMR Vaccine,Vaccines,Cold Room,Cold Chain,B235327,2024-01-27,2025-01-27,2119,150,1403"
"INV00394,H004,Toukh Central Hospital,MED094,Tetanus Vaccine,Vaccines,Cold Room,Cold Chain,B599499,2024-03-07,2025-03-07,2380,150,1460"
"INV00395,H004,Toukh Central Hospital,MED095,Influenza Vaccine,Vaccines,Cold Room,Cold Chain,B351051,2024-05-09,2025-05-09,2442,150,1833"
"INV00396,H004,Toukh Central Hospital,MED096,Propofol,Anesthesia,C,Room Temperature,B415507,2024-10-12,2026-10-12,2015,150,1222"
"INV00397,H004,Toukh Central Hospital,MED097,Ketamine,Anesthesia,A,Room Temperature,B935036,2024-11-28,2026-11-28,2009,150,1449"
"INV00398,H004,Toukh Central Hospital,MED098,Midazolam,Anesthesia,C,Room Temperature,B450877,2024-04-15,2026-04-15,2056,150,1154"
"INV00399,H004,Toukh Central Hospital,MED099,Thiopental,Anesthesia,A,Room Temperature,B270963,2024-05-15,2026-05-15,2510,150,1438"
"INV00400,H004,Toukh Central Hospital,MED100,Succinylcholine,Anesthesia,B,Room Temperature,B286994,2024-12-13,2026-12-13,2944,150,1214"
"INV00401,H005,Shibin El Qanater Central Hospital,MED001,Paracetamol 500 mg Tablet,Analgesics,C,Room Temperature,B796683,2024-09-04,2027-09-04,9877,800,3246"
"INV00402,H005,Shibin El Qanater Central Hospital,MED002,Paracetamol IV Infusion,Analgesics,C,Room Temperature,B891327,2024-08-18,2027-08-18,9429,800,2182"
"INV00403,H005,Shibin El Qanater Central Hospital,MED003,Ibuprofen 400 mg Tablet,Analgesics,C,Room Temperature,B618652,2024-08-13,2027-08-13,9934,800,3391"
"INV00404,H005,Shibin El Qanater Central Hospital,MED004,Diclofenac Sodium Injection,Analgesics,C,Room Temperature,B659873,2024-12-26,2027-12-26,9450,800,2535"
"INV00405,H005,Shibin El Qanater Central Hospital,MED005,Diclofenac Tablet,Analgesics,B,Room Temperature,B798045,2024-06-28,2027-06-28,9369,800,3227"
"INV00406,H005,Shibin El Qanater Central Hospital,MED006,Ketorolac Injection,Analgesics,B,Room Temperature,B826331,2024-05-22,2027-05-22,10250,800,3486"
"INV00407,H005,Shibin El Qanater Central Hospital,MED007,Tramadol Injection,Analgesics,A,Room Temperature,B767689,2024-02-18,2027-02-18,10123,800,2869"
"INV00408,H005,Shibin El Qanater Central Hospital,MED008,Morphine Injection,Analgesics,C,Room Temperature,B145033,2024-08-03,2027-08-03,9660,800,2618"
"INV00409,H005,Shibin El Qanater Central Hospital,MED009,Aspirin 81 mg Tablet,Analgesics,C,Room Temperature,B567016,2024-01-14,2027-01-14,8883,800,2569"
"INV00410,H005,Shibin El Qanater Central Hospital,MED010,Aspirin 300 mg Tablet,Analgesics,B,Room Temperature,B754801,2024-05-09,2027-05-09,9092,800,2829"
"INV00411,H005,Shibin El Qanater Central Hospital,MED011,Amoxicillin 500 mg,Antibiotics,A,Room Temperature,B556956,2024-10-07,2026-10-07,10465,800,3690"
"INV00412,H005,Shibin El Qanater Central Hospital,MED012,Amoxicillin-Clavulanate,Antibiotics,B,Room Temperature,B322317,2024-11-16,2026-11-16,9653,800,3088"
"INV00413,H005,Shibin El Qanater Central Hospital,MED013,Ceftriaxone 1 g,Antibiotics,B,Room Temperature,B302380,2024-01-25,2026-01-25,8197,800,2515"
"INV00414,H005,Shibin El Qanater Central Hospital,MED014,Cefotaxime,Antibiotics,A,Room Temperature,B656110,2024-01-25,2026-01-25,9765,800,3450"
"INV00415,H005,Shibin El Qanater Central Hospital,MED015,Cefuroxime,Antibiotics,C,Room Temperature,B325371,2024-04-05,2026-04-05,10554,800,2938"
"INV00416,H005,Shibin El Qanater Central Hospital,MED016,Azithromycin,Antibiotics,C,Room Temperature,B659550,2024-11-11,2026-11-11,9217,800,3146"
"INV00417,H005,Shibin El Qanater Central Hospital,MED017,Clarithromycin,Antibiotics,B,Room Temperature,B334555,2024-05-09,2026-05-09,8866,800,2024"
"INV00418,H005,Shibin El Qanater Central Hospital,MED018,Ciprofloxacin,Antibiotics,B,Room Temperature,B466936,2024-09-22,2026-09-22,7472,800,2590"
"INV00419,H005,Shibin El Qanater Central Hospital,MED019,Levofloxacin,Antibiotics,B,Room Temperature,B256104,2024-02-25,2026-02-25,9839,800,2492"
"INV00420,H005,Shibin El Qanater Central Hospital,MED020,Metronidazole IV,Antibiotics,A,Room Temperature,B325469,2024-11-24,2026-11-24,9247,800,2550"
"INV00421,H005,Shibin El Qanater Central Hospital,MED021,Vancomycin,Antibiotics,A,Room Temperature,B721827,2024-04-06,2025-10-06,2717,150,1706"
"INV00422,H005,Shibin El Qanater Central Hospital,MED022,Meropenem,Antibiotics,B,Room Temperature,B527387,2024-12-24,2026-06-24,2386,150,1049"
"INV00423,H005,Shibin El Qanater Central Hospital,MED023,Imipenem,Antibiotics,C,Room Temperature,B943441,2024-08-18,2026-02-18,2354,150,1012"
"INV00424,H005,Shibin El Qanater Central Hospital,MED024,Piperacillin/Tazobactam,Antibiotics,C,Room Temperature,B282268,2024-09-12,2026-03-12,10490,800,3445"
"INV00425,H005,Shibin El Qanater Central Hospital,MED025,Colistin,Antibiotics,A,Room Temperature,B597660,2024-08-16,2026-02-16,1909,150,1438"
"INV00426,H005,Shibin El Qanater Central Hospital,MED026,Regular Insulin,Diabetes,Cold Room,Cold Chain,B714106,2024-03-02,2026-03-02,4975,400,2188"
"INV00427,H005,Shibin El Qanater Central Hospital,MED027,NPH Insulin,Diabetes,Cold Room,Cold Chain,B386166,2024-05-17,2026-05-17,4235,400,1968"
"INV00428,H005,Shibin El Qanater Central Hospital,MED028,Insulin Glargine,Diabetes,Cold Room,Cold Chain,B737420,2024-08-29,2026-08-29,5087,400,1719"
"INV00429,H005,Shibin El Qanater Central Hospital,MED029,Metformin 500 mg,Diabetes,A,Room Temperature,B362307,2024-06-08,2026-06-08,4877,400,1370"
"INV00430,H005,Shibin El Qanater Central Hospital,MED030,Metformin 850 mg,Diabetes,C,Room Temperature,B384564,2024-07-09,2026-07-09,4752,400,1780"
"INV00431,H005,Shibin El Qanater Central Hospital,MED031,Gliclazide,Diabetes,A,Room Temperature,B780481,2024-07-14,2026-07-14,4683,400,2090"
"INV00432,H005,Shibin El Qanater Central Hospital,MED032,Glimepiride,Diabetes,C,Room Temperature,B769416,2024-08-14,2026-08-14,4434,400,2258"
"INV00433,H005,Shibin El Qanater Central Hospital,MED033,Glibenclamide,Diabetes,B,Room Temperature,B479504,2024-02-11,2026-02-11,4864,400,1614"
"INV00434,H005,Shibin El Qanater Central Hospital,MED034,Sitagliptin,Diabetes,A,Room Temperature,B295713,2024-05-08,2026-05-08,4828,400,1476"
"INV00435,H005,Shibin El Qanater Central Hospital,MED035,Empagliflozin,Diabetes,B,Room Temperature,B513497,2024-08-29,2026-08-29,4558,400,1472"
"INV00436,H005,Shibin El Qanater Central Hospital,MED036,Amlodipine,Cardiovascular,A,Room Temperature,B608679,2024-10-16,2027-10-16,4619,400,2037"
"INV00437,H005,Shibin El Qanater Central Hospital,MED037,Captopril,Cardiovascular,A,Room Temperature,B518647,2024-12-08,2027-12-08,4158,400,2148"
"INV00438,H005,Shibin El Qanater Central Hospital,MED038,Enalapril,Cardiovascular,B,Room Temperature,B323332,2024-03-27,2027-03-27,4161,400,2091"
"INV00439,H005,Shibin El Qanater Central Hospital,MED039,Losartan,Cardiovascular,B,Room Temperature,B529440,2024-02-12,2027-02-12,4569,400,1284"
"INV00440,H005,Shibin El Qanater Central Hospital,MED040,Valsartan,Cardiovascular,A,Room Temperature,B247603,2024-05-12,2027-05-12,5012,400,1365"
"INV00441,H005,Shibin El Qanater Central Hospital,MED041,Bisoprolol,Cardiovascular,B,Room Temperature,B503082,2024-08-15,2027-08-15,4197,400,1667"
"INV00442,H005,Shibin El Qanater Central Hospital,MED042,Metoprolol,Cardiovascular,C,Room Temperature,B551122,2024-01-28,2027-01-28,4730,400,2066"
"INV00443,H005,Shibin El Qanater Central Hospital,MED043,Atenolol,Cardiovascular,C,Room Temperature,B569511,2024-12-17,2027-12-17,4799,400,1855"
"INV00444,H005,Shibin El Qanater Central Hospital,MED044,Furosemide,Cardiovascular,B,Room Temperature,B248702,2024-08-07,2027-08-07,4429,400,2343"
"INV00445,H005,Shibin El Qanater Central Hospital,MED045,Spironolactone,Cardiovascular,C,Room Temperature,B282051,2024-02-18,2027-02-18,4943,400,1908"
"INV00446,H005,Shibin El Qanater Central Hospital,MED046,Hydrochlorothiazide,Cardiovascular,C,Room Temperature,B223257,2024-08-04,2027-08-04,4946,400,1529"
"INV00447,H005,Shibin El Qanater Central Hospital,MED047,Atorvastatin,Cardiovascular,C,Room Temperature,B518443,2024-05-28,2027-05-28,4381,400,1860"
"INV00448,H005,Shibin El Qanater Central Hospital,MED048,Rosuvastatin,Cardiovascular,A,Room Temperature,B212990,2024-06-08,2027-06-08,4808,400,2098"
"INV00449,H005,Shibin El Qanater Central Hospital,MED049,Clopidogrel,Cardiovascular,C,Room Temperature,B670126,2024-01-10,2027-01-10,4467,400,1895"
"INV00450,H005,Shibin El Qanater Central Hospital,MED050,Warfarin,Cardiovascular,C,Room Temperature,B170119,2024-06-01,2027-06-01,5158,400,2408"
"INV00451,H005,Shibin El Qanater Central Hospital,MED051,Salbutamol Inhaler,Respiratory,B,Room Temperature,B963403,2024-07-31,2026-07-31,4452,400,1951"
"INV00452,H005,Shibin El Qanater Central Hospital,MED052,Budesonide Inhaler,Respiratory,C,Room Temperature,B224447,2024-05-01,2026-05-01,4346,400,2228"
"INV00453,H005,Shibin El Qanater Central Hospital,MED053,Ipratropium,Respiratory,A,Room Temperature,B406094,2024-08-20,2026-08-20,5003,400,2147"
"INV00454,H005,Shibin El Qanater Central Hospital,MED054,Montelukast,Respiratory,A,Room Temperature,B941965,2024-10-28,2026-10-28,5086,400,2255"
"INV00455,H005,Shibin El Qanater Central Hospital,MED055,Theophylline,Respiratory,B,Room Temperature,B289784,2024-08-22,2026-08-22,4329,400,1842"
"INV00456,H005,Shibin El Qanater Central Hospital,MED056,Acetylcysteine,Respiratory,A,Room Temperature,B688316,2024-09-14,2026-09-14,5365,400,2054"
"INV00457,H005,Shibin El Qanater Central Hospital,MED057,Ambroxol,Respiratory,A,Room Temperature,B584814,2024-04-04,2026-04-04,4386,400,1887"
"INV00458,H005,Shibin El Qanater Central Hospital,MED058,Dexamethasone Neb,Respiratory,C,Room Temperature,B651332,2024-06-19,2026-06-19,4518,400,1835"
"INV00459,H005,Shibin El Qanater Central Hospital,MED059,Prednisolone,Respiratory,C,Room Temperature,B968374,2024-01-19,2026-01-19,4487,400,2035"
"INV00460,H005,Shibin El Qanater Central Hospital,MED060,Hydrocortisone,Respiratory,A,Room Temperature,B680735,2024-10-07,2026-10-07,4634,400,1704"
"INV00461,H005,Shibin El Qanater Central Hospital,MED061,Normal Saline,IV Fluids,B,Room Temperature,B515872,2024-05-23,2026-05-23,9408,800,2764"
"INV00462,H005,Shibin El Qanater Central Hospital,MED062,Ringer Lactate,IV Fluids,B,Room Temperature,B863711,2024-08-11,2026-08-11,10648,800,3247"
"INV00463,H005,Shibin El Qanater Central Hospital,MED063,Dextrose 5%,IV Fluids,C,Room Temperature,B180102,2024-10-28,2026-10-28,10032,800,2576"
"INV00464,H005,Shibin El Qanater Central Hospital,MED064,Dextrose 10%,IV Fluids,A,Room Temperature,B733065,2024-03-26,2026-03-26,9840,800,2647"
"INV00465,H005,Shibin El Qanater Central Hospital,MED065,Half Saline,IV Fluids,C,Room Temperature,B245016,2024-01-14,2026-01-14,9487,800,2602"
"INV00466,H005,Shibin El Qanater Central Hospital,MED066,DNS,IV Fluids,B,Room Temperature,B898519,2024-03-10,2026-03-10,10447,800,3248"
"INV00467,H005,Shibin El Qanater Central Hospital,MED067,Sterile Water,IV Fluids,A,Room Temperature,B731827,2024-05-11,2026-05-11,10234,800,3796"
"INV00468,H005,Shibin El Qanater Central Hospital,MED068,Mannitol,IV Fluids,C,Room Temperature,B203892,2024-08-17,2026-08-17,9121,800,2805"
"INV00469,H005,Shibin El Qanater Central Hospital,MED069,Albumin,IV Fluids,C,Room Temperature,B688717,2024-02-07,2026-02-07,10112,800,2739"
"INV00470,H005,Shibin El Qanater Central Hospital,MED070,Plasma Expander,IV Fluids,B,Room Temperature,B168099,2024-04-28,2026-04-28,9763,800,2212"
"INV00471,H005,Shibin El Qanater Central Hospital,MED071,Adrenaline,Emergency,C,Room Temperature,B516441,2024-12-01,2026-12-01,1929,150,1655"
"INV00472,H005,Shibin El Qanater Central Hospital,MED072,Atropine,Emergency,B,Room Temperature,B952129,2024-01-24,2026-01-24,2204,150,1584"
"INV00473,H005,Shibin El Qanater Central Hospital,MED073,Dopamine,Emergency,B,Room Temperature,B471602,2024-02-29,2026-02-28,2888,150,1045"
"INV00474,H005,Shibin El Qanater Central Hospital,MED074,Dobutamine,Emergency,A,Room Temperature,B142092,2024-05-31,2026-05-31,2858,150,1354"
"INV00475,H005,Shibin El Qanater Central Hospital,MED075,Nitroglycerin,Emergency,A,Room Temperature,B869727,2024-12-21,2026-12-21,2869,150,1045"
"INV00476,H005,Shibin El Qanater Central Hospital,MED076,Amiodarone,Emergency,C,Room Temperature,B761616,2024-07-01,2026-07-01,2834,150,1276"
"INV00477,H005,Shibin El Qanater Central Hospital,MED077,Lidocaine,Emergency,B,Room Temperature,B446874,2024-04-22,2026-04-22,2513,150,1416"
"INV00478,H005,Shibin El Qanater Central Hospital,MED078,Calcium Gluconate,Emergency,B,Room Temperature,B702272,2024-10-27,2026-10-27,2109,150,1028"
"INV00479,H005,Shibin El Qanater Central Hospital,MED079,Magnesium Sulfate,Emergency,A,Room Temperature,B839290,2024-02-16,2026-02-16,2092,150,1796"
"INV00480,H005,Shibin El Qanater Central Hospital,MED080,Naloxone,Emergency,A,Room Temperature,B507688,2024-03-15,2026-03-15,2488,150,1128"
"INV00481,H005,Shibin El Qanater Central Hospital,MED081,Omeprazole,Gastrointestinal,B,Room Temperature,B265937,2024-05-17,2027-05-17,4335,400,1932"
"INV00482,H005,Shibin El Qanater Central Hospital,MED082,Pantoprazole,Gastrointestinal,A,Room Temperature,B577746,2024-12-30,2027-12-30,4955,400,2180"
"INV00483,H005,Shibin El Qanater Central Hospital,MED083,Esomeprazole,Gastrointestinal,C,Room Temperature,B370143,2024-12-14,2027-12-14,5082,400,2162"
"INV00484,H005,Shibin El Qanater Central Hospital,MED084,Famotidine,Gastrointestinal,B,Room Temperature,B869605,2024-12-21,2027-12-21,4782,400,1401"
"INV00485,H005,Shibin El Qanater Central Hospital,MED085,Domperidone,Gastrointestinal,A,Room Temperature,B889271,2024-05-08,2027-05-08,4651,400,2130"
"INV00486,H005,Shibin El Qanater Central Hospital,MED086,Ondansetron,Gastrointestinal,C,Room Temperature,B605659,2024-06-22,2027-06-22,3937,400,1412"
"INV00487,H005,Shibin El Qanater Central Hospital,MED087,Lactulose,Gastrointestinal,B,Room Temperature,B686712,2024-05-31,2027-05-31,4128,400,1904"
"INV00488,H005,Shibin El Qanater Central Hospital,MED088,ORS,Gastrointestinal,C,Room Temperature,B979005,2024-04-15,2027-04-15,4923,400,2297"
"INV00489,H005,Shibin El Qanater Central Hospital,MED089,Loperamide,Gastrointestinal,C,Room Temperature,B173997,2024-08-07,2027-08-07,4405,400,2276"
"INV00490,H005,Shibin El Qanater Central Hospital,MED090,Hyoscine,Gastrointestinal,B,Room Temperature,B411877,2024-07-23,2027-07-23,4262,400,2254"
"INV00491,H005,Shibin El Qanater Central Hospital,MED091,Hepatitis B Vaccine,Vaccines,Cold Room,Cold Chain,B758003,2024-04-16,2025-04-16,2301,150,1622"
"INV00492,H005,Shibin El Qanater Central Hospital,MED092,BCG Vaccine,Vaccines,Cold Room,Cold Chain,B117073,2024-07-14,2025-07-14,2084,150,1554"
"INV00493,H005,Shibin El Qanater Central Hospital,MED093,MMR Vaccine,Vaccines,Cold Room,Cold Chain,B166707,2024-06-08,2025-06-08,2905,150,1721"
"INV00494,H005,Shibin El Qanater Central Hospital,MED094,Tetanus Vaccine,Vaccines,Cold Room,Cold Chain,B495755,2024-06-02,2025-06-02,2122,150,1273"
"INV00495,H005,Shibin El Qanater Central Hospital,MED095,Influenza Vaccine,Vaccines,Cold Room,Cold Chain,B351924,2024-11-09,2025-11-09,2585,150,1124"
"INV00496,H005,Shibin El Qanater Central Hospital,MED096,Propofol,Anesthesia,C,Room Temperature,B380466,2024-10-31,2026-10-31,1974,150,1515"
"INV00497,H005,Shibin El Qanater Central Hospital,MED097,Ketamine,Anesthesia,A,Room Temperature,B631633,2024-06-09,2026-06-09,2768,150,1974"
"INV00498,H005,Shibin El Qanater Central Hospital,MED098,Midazolam,Anesthesia,A,Room Temperature,B905878,2024-03-26,2026-03-26,2823,150,1259"
"INV00499,H005,Shibin El Qanater Central Hospital,MED099,Thiopental,Anesthesia,A,Room Temperature,B827067,2024-12-19,2026-12-19,2839,150,1491"
"INV00500,H005,Shibin El Qanater Central Hospital,MED100,Succinylcholine,Anesthesia,C,Room Temperature,B448688,2024-06-25,2026-06-25,2917,150,1665"
"INV00501,H006,Kafr Shukr Central Hospital,MED001,Paracetamol 500 mg Tablet,Analgesics,A,Room Temperature,B113140,2024-11-25,2027-11-25,8439,800,2954"
"INV00502,H006,Kafr Shukr Central Hospital,MED002,Paracetamol IV Infusion,Analgesics,C,Room Temperature,B832303,2024-04-07,2027-04-07,9143,800,2629"
"INV00503,H006,Kafr Shukr Central Hospital,MED003,Ibuprofen 400 mg Tablet,Analgesics,A,Room Temperature,B550542,2024-12-09,2027-12-09,9968,800,2713"
"INV00504,H006,Kafr Shukr Central Hospital,MED004,Diclofenac Sodium Injection,Analgesics,B,Room Temperature,B897232,2024-11-14,2027-11-14,9789,800,2401"
"INV00505,H006,Kafr Shukr Central Hospital,MED005,Diclofenac Tablet,Analgesics,C,Room Temperature,B688158,2024-06-02,2027-06-02,9770,800,2978"
"INV00506,H006,Kafr Shukr Central Hospital,MED006,Ketorolac Injection,Analgesics,C,Room Temperature,B720756,2024-08-19,2027-08-19,10069,800,3506"
"INV00507,H006,Kafr Shukr Central Hospital,MED007,Tramadol Injection,Analgesics,A,Room Temperature,B642777,2024-06-16,2027-06-16,8160,800,2640"
"INV00508,H006,Kafr Shukr Central Hospital,MED008,Morphine Injection,Analgesics,B,Room Temperature,B375709,2024-09-04,2027-09-04,9954,800,3595"
"INV00509,H006,Kafr Shukr Central Hospital,MED009,Aspirin 81 mg Tablet,Analgesics,A,Room Temperature,B557382,2024-09-18,2027-09-18,10478,800,2905"
"INV00510,H006,Kafr Shukr Central Hospital,MED010,Aspirin 300 mg Tablet,Analgesics,A,Room Temperature,B620498,2024-07-15,2027-07-15,8795,800,3068"
"INV00511,H006,Kafr Shukr Central Hospital,MED011,Amoxicillin 500 mg,Antibiotics,B,Room Temperature,B962371,2024-10-23,2026-10-23,9524,800,2210"
"INV00512,H006,Kafr Shukr Central Hospital,MED012,Amoxicillin-Clavulanate,Antibiotics,B,Room Temperature,B271918,2024-02-16,2026-02-16,7740,800,3071"
"INV00513,H006,Kafr Shukr Central Hospital,MED013,Ceftriaxone 1 g,Antibiotics,A,Room Temperature,B180257,2024-09-24,2026-09-24,9322,800,2706"
"INV00514,H006,Kafr Shukr Central Hospital,MED014,Cefotaxime,Antibiotics,B,Room Temperature,B310545,2024-10-09,2026-10-09,10039,800,2700"
"INV00515,H006,Kafr Shukr Central Hospital,MED015,Cefuroxime,Antibiotics,A,Room Temperature,B919812,2024-01-08,2026-01-08,9470,800,1807"
"INV00516,H006,Kafr Shukr Central Hospital,MED016,Azithromycin,Antibiotics,C,Room Temperature,B139901,2024-09-16,2026-09-16,10048,800,3231"
"INV00517,H006,Kafr Shukr Central Hospital,MED017,Clarithromycin,Antibiotics,A,Room Temperature,B687275,2024-05-16,2026-05-16,9075,800,3403"
"INV00518,H006,Kafr Shukr Central Hospital,MED018,Ciprofloxacin,Antibiotics,C,Room Temperature,B613012,2024-04-18,2026-04-18,9569,800,2877"
"INV00519,H006,Kafr Shukr Central Hospital,MED019,Levofloxacin,Antibiotics,A,Room Temperature,B298137,2024-04-11,2026-04-11,9915,800,3274"
"INV00520,H006,Kafr Shukr Central Hospital,MED020,Metronidazole IV,Antibiotics,B,Room Temperature,B339968,2024-05-10,2026-05-10,9051,800,2249"
"INV00521,H006,Kafr Shukr Central Hospital,MED021,Vancomycin,Antibiotics,C,Room Temperature,B395138,2024-05-12,2025-11-12,2400,150,1526"
"INV00522,H006,Kafr Shukr Central Hospital,MED022,Meropenem,Antibiotics,B,Room Temperature,B262002,2024-05-13,2025-11-13,2694,150,1175"
"INV00523,H006,Kafr Shukr Central Hospital,MED023,Imipenem,Antibiotics,C,Room Temperature,B257547,2024-12-29,2026-06-29,2079,150,1287"
"INV00524,H006,Kafr Shukr Central Hospital,MED024,Piperacillin/Tazobactam,Antibiotics,C,Room Temperature,B887019,2024-05-10,2025-11-10,8941,800,2983"
"INV00525,H006,Kafr Shukr Central Hospital,MED025,Colistin,Antibiotics,A,Room Temperature,B191353,2024-09-04,2026-03-04,2060,150,1025"
"INV00526,H006,Kafr Shukr Central Hospital,MED026,Regular Insulin,Diabetes,Cold Room,Cold Chain,B276168,2024-02-03,2026-02-03,4707,400,1992"
"INV00527,H006,Kafr Shukr Central Hospital,MED027,NPH Insulin,Diabetes,Cold Room,Cold Chain,B439119,2024-10-05,2026-10-05,4181,400,1421"
"INV00528,H006,Kafr Shukr Central Hospital,MED028,Insulin Glargine,Diabetes,Cold Room,Cold Chain,B394746,2024-09-27,2026-09-27,4483,400,2278"
"INV00529,H006,Kafr Shukr Central Hospital,MED029,Metformin 500 mg,Diabetes,A,Room Temperature,B305735,2024-03-06,2026-03-06,4393,400,2173"
"INV00530,H006,Kafr Shukr Central Hospital,MED030,Metformin 850 mg,Diabetes,A,Room Temperature,B138547,2024-07-19,2026-07-19,4208,400,1648"
"INV00531,H006,Kafr Shukr Central Hospital,MED031,Gliclazide,Diabetes,A,Room Temperature,B356190,2024-05-07,2026-05-07,4192,400,2147"
"INV00532,H006,Kafr Shukr Central Hospital,MED032,Glimepiride,Diabetes,B,Room Temperature,B212782,2024-10-20,2026-10-20,5384,400,2501"
"INV00533,H006,Kafr Shukr Central Hospital,MED033,Glibenclamide,Diabetes,A,Room Temperature,B410925,2024-10-28,2026-10-28,3912,400,1776"
"INV00534,H006,Kafr Shukr Central Hospital,MED034,Sitagliptin,Diabetes,A,Room Temperature,B915948,2024-09-08,2026-09-08,4537,400,2287"
"INV00535,H006,Kafr Shukr Central Hospital,MED035,Empagliflozin,Diabetes,C,Room Temperature,B909178,2024-09-07,2026-09-07,4177,400,1852"
"INV00536,H006,Kafr Shukr Central Hospital,MED036,Amlodipine,Cardiovascular,B,Room Temperature,B757957,2024-02-15,2027-02-15,4628,400,2242"
"INV00537,H006,Kafr Shukr Central Hospital,MED037,Captopril,Cardiovascular,B,Room Temperature,B802098,2024-02-04,2027-02-04,4255,400,1985"
"INV00538,H006,Kafr Shukr Central Hospital,MED038,Enalapril,Cardiovascular,C,Room Temperature,B346183,2024-10-07,2027-10-07,4791,400,2567"
"INV00539,H006,Kafr Shukr Central Hospital,MED039,Losartan,Cardiovascular,C,Room Temperature,B615693,2024-03-23,2027-03-23,4265,400,2095"
"INV00540,H006,Kafr Shukr Central Hospital,MED040,Valsartan,Cardiovascular,A,Room Temperature,B803814,2024-06-21,2027-06-21,4505,400,2514"
"INV00541,H006,Kafr Shukr Central Hospital,MED041,Bisoprolol,Cardiovascular,B,Room Temperature,B216219,2024-04-30,2027-04-30,4744,400,1514"
"INV00542,H006,Kafr Shukr Central Hospital,MED042,Metoprolol,Cardiovascular,A,Room Temperature,B524871,2024-06-12,2027-06-12,4982,400,2190"
